visit_id,cadre,total_staff,permanent,adhoc_a,adhoc_b,volunteer,scheduled_morning,scheduled_afternoon,scheduled_evening,scheduled_off,scheduled_leave,present_today,permanent_present_today,permanent_absent_unscheduled
KD-082-R4,CHO,2,1,0,0,1,1,0,0,0,0,1,0,1
KD-082-R4,CHEW,5,3,0,1,1,2,0,1,0,0,4,2,1
KD-082-R4,JCHEW,5,4,1,0,0,2,1,1,0,0,4,4,0
KD-082-R4,Medical Lab Technician,9,8,0,1,0,3,1,2,2,0,3,2,4
KD-082-R4,Medical Records Officer,6,6,0,0,0,2,1,1,2,0,2,2,2
KD-082-R4,Pharmacy Technician,6,4,1,1,0,2,1,1,0,0,5,4,0
KD-082-R4,Environmental Health Officer,3,3,0,0,0,2,0,1,0,0,0,0,3
KD-082-R5,Medical Officer,5,5,0,0,0,2,1,1,0,1,2,2,2
KD-082-R5,Nurse/Midwife,29,20,9,0,0,8,4,4,4,0,21,14,2
KD-082-R5,CHO,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-082-R5,CHEW,5,3,0,1,1,2,0,0,0,1,3,2,0
KD-082-R5,JCHEW,5,4,1,0,0,2,1,1,0,0,4,3,1
KD-082-R5,Medical Lab Technician,9,8,0,1,0,4,2,1,1,0,5,4,3
KD-082-R5,Medical Records Officer,6,6,0,0,0,2,1,1,0,2,3,3,1
KD-082-R5,Pharmacy Technician,6,4,1,1,0,2,1,1,0,0,5,3,1
KD-082-R5,Environmental Health Officer,3,3,0,0,0,2,0,0,1,0,2,2,0
KD-082-R6,Medical Officer,5,5,0,0,0,2,1,1,1,0,3,3,1
KD-082-R6,Nurse/Midwife,29,20,9,0,0,9,5,3,3,0,20,15,2
KD-082-R6,CHO,2,1,0,0,1,0,0,0,1,0,1,0,0
KD-082-R6,CHEW,5,3,0,1,1,2,0,0,1,0,3,1,1
KD-082-R6,JCHEW,5,4,1,0,0,2,0,1,1,0,4,3,0
KD-082-R6,Medical Lab Technician,9,8,0,1,0,4,2,1,1,0,7,6,1
KD-082-R6,Medical Records Officer,6,6,0,0,0,3,1,1,1,0,3,3,2
KD-082-R6,Pharmacy Technician,6,4,1,1,0,2,0,1,0,1,3,3,0
KD-082-R6,Environmental Health Officer,3,3,0,0,0,2,0,1,0,0,1,1,2
KD-083-R1,Medical Officer,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-083-R1,Nurse/Midwife,7,4,2,1,0,2,0,1,1,0,5,2,1
KD-083-R1,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-083-R1,CHEW,3,3,0,0,0,2,0,0,1,0,0,0,2
KD-083-R1,JCHEW,8,2,1,2,3,2,0,0,0,0,6,1,1
KD-083-R1,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-083-R1,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R1,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,1,1,0
KD-083-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R2,Medical Officer,2,1,1,0,0,0,0,0,1,0,0,0,0
KD-083-R2,Nurse/Midwife,7,4,2,1,0,2,0,1,0,1,4,3,0
KD-083-R2,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R2,CHEW,3,3,0,0,0,2,0,1,0,0,2,2,1
KD-083-R2,JCHEW,8,2,1,2,3,2,0,0,0,0,4,0,2
KD-083-R2,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R2,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R2,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,2,1,0
KD-083-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R3,Medical Officer,2,1,1,0,0,1,0,0,0,0,1,0,1
KD-083-R3,Nurse/Midwife,7,4,2,1,0,2,0,1,0,1,5,3,0
KD-083-R3,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-083-R3,CHEW,3,3,0,0,0,2,0,0,1,0,1,1,1
KD-083-R3,JCHEW,8,2,1,2,3,1,0,0,1,0,5,1,0
KD-083-R3,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R3,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R3,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,1,0,1
KD-083-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R4,Medical Officer,2,1,1,0,0,1,0,0,0,0,0,0,1
KD-083-R4,Nurse/Midwife,7,4,2,1,0,2,0,1,1,0,2,1,2
KD-083-R4,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R4,CHEW,3,3,0,0,0,2,0,1,0,0,2,2,1
KD-083-R4,JCHEW,8,2,1,2,3,2,0,0,0,0,3,0,2
KD-083-R4,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-083-R4,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R4,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,1,1,0
KD-083-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R5,Medical Officer,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-083-R5,Nurse/Midwife,7,4,2,1,0,2,1,1,0,0,6,4,0
KD-083-R5,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R5,CHEW,3,3,0,0,0,2,0,0,1,0,2,2,0
KD-083-R5,JCHEW,8,2,1,2,3,2,0,0,0,0,6,0,2
KD-083-R5,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R5,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R5,Pharmacy Technician,2,1,0,1,0,0,0,0,1,0,1,0,0
KD-083-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R6,Medical Officer,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-083-R6,Nurse/Midwife,7,4,2,1,0,2,0,1,1,0,4,1,2
KD-083-R6,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-083-R6,CHEW,3,3,0,0,0,2,0,0,1,0,2,2,0
KD-083-R6,JCHEW,8,2,1,2,3,2,0,0,0,0,6,2,0
KD-083-R6,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-083-R6,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-083-R6,Pharmacy Technician,2,1,0,1,0,1,0,0,0,0,0,0,1
KD-083-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-084-R1,Medical Officer,10,9,0,0,1,9,0,0,0,0,6,6,3
KD-084-R1,Nurse/Midwife,33,24,7,2,0,22,0,0,1,1,28,21,1
KD-084-R1,CHO,3,3,0,0,0,2,0,0,0,1,2,2,0
KD-084-R1,CHEW,12,8,4,0,0,8,0,0,0,0,9,7,1
KD-084-R1,JCHEW,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-084-R1,Medical Lab Technician,12,11,1,0,0,11,0,0,0,0,12,11,0
KD-084-R1,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-084-R1,Pharmacy Technician,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-084-R1,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-084-R2,Medical Officer,10,9,0,0,1,9,0,0,0,0,8,7,2
KD-084-R2,Nurse/Midwife,33,24,7,2,0,23,0,0,1,0,23,16,7
KD-084-R2,CHO,3,3,0,0,0,2,0,0,0,1,1,1,1
KD-084-R2,CHEW,12,8,4,0,0,7,0,0,0,1,6,5,2
KD-084-R2,JCHEW,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-084-R2,Medical Lab Technician,12,11,1,0,0,8,0,0,3,0,8,7,1
KD-084-R2,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,2,2,0
KD-084-R2,Pharmacy Technician,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-084-R2,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-084-R3,Medical Officer,10,9,0,0,1,9,0,0,0,0,10,9,0
KD-084-R3,Nurse/Midwife,33,24,7,2,0,21,0,0,0,3,25,19,2
KD-084-R3,CHO,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-084-R3,CHEW,12,8,4,0,0,7,0,0,0,1,8,5,2
KD-084-R3,JCHEW,4,4,0,0,0,3,0,0,0,1,1,1,2
KD-084-R3,Medical Lab Technician,12,11,1,0,0,10,0,0,0,1,11,10,0
KD-084-R3,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,2,2,0
KD-084-R3,Pharmacy Technician,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-084-R3,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-084-R4,Medical Officer,10,9,0,0,1,9,0,0,0,0,7,6,3
KD-084-R4,Nurse/Midwife,33,24,7,2,0,19,0,0,1,4,23,16,3
KD-084-R4,CHO,3,3,0,0,0,3,0,0,0,0,1,1,2
KD-084-R4,CHEW,12,8,4,0,0,8,0,0,0,0,8,5,3
KD-084-R4,JCHEW,4,4,0,0,0,4,0,0,0,0,2,2,2
KD-084-R4,Medical Lab Technician,12,11,1,0,0,11,0,0,0,0,10,10,1
KD-084-R4,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,2,1,1
KD-084-R4,Pharmacy Technician,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-084-R4,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-084-R5,Medical Officer,10,9,0,0,1,8,0,0,0,1,9,8,0
KD-084-R5,Nurse/Midwife,33,24,7,2,0,21,0,0,1,2,23,17,4
KD-084-R5,CHO,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-084-R5,CHEW,12,8,4,0,0,8,0,0,0,0,10,7,1
KD-084-R5,JCHEW,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-084-R5,Medical Lab Technician,12,11,1,0,0,11,0,0,0,0,11,10,1
KD-084-R5,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-084-R5,Pharmacy Technician,3,3,0,0,0,3,0,0,0,0,1,1,2
KD-084-R5,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-084-R6,Medical Officer,10,9,0,0,1,8,0,0,1,0,9,8,0
KD-084-R6,Nurse/Midwife,33,24,7,2,0,21,0,0,1,2,25,19,2
KD-084-R6,CHO,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-084-R6,CHEW,12,8,4,0,0,7,0,0,1,0,8,6,1
KD-084-R6,JCHEW,4,4,0,0,0,4,0,0,0,0,1,1,3
KD-084-R6,Medical Lab Technician,12,11,1,0,0,10,0,0,0,1,9,8,2
KD-084-R6,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,2,1,1
KD-084-R6,Pharmacy Technician,3,3,0,0,0,2,0,0,1,0,2,2,0
KD-084-R6,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-085-R1,Medical Officer,4,4,0,0,0,2,0,1,1,0,3,3,0
KD-085-R1,Nurse/Midwife,3,3,0,0,0,2,0,0,0,1,2,2,0
KD-085-R1,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-085-R1,CHEW,12,7,1,1,3,2,0,1,4,0,5,2,1
KD-085-R1,JCHEW,4,3,1,0,0,1,0,0,1,1,2,1,0
KD-085-R1,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-085-R1,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-085-R1,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-085-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-085-R2,Medical Officer,4,4,0,0,0,2,0,0,2,0,1,1,1
KD-085-R2,Nurse/Midwife,3,3,0,0,0,2,0,1,0,0,2,2,1
KD-085-R2,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-085-R2,CHEW,12,7,1,1,3,3,1,2,0,1,9,5,1
KD-085-R2,JCHEW,4,3,1,0,0,2,0,1,0,0,4,3,0
KD-085-R2,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-085-R2,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-085-R2,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-085-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-085-R3,Medical Officer,4,4,0,0,0,2,0,1,1,0,3,3,0
KD-085-R3,Nurse/Midwife,3,3,0,0,0,2,0,1,0,0,3,3,0
KD-085-R3,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-085-R3,CHEW,12,7,1,1,3,3,1,2,0,1,6,4,2
KD-085-R3,JCHEW,4,3,1,0,0,2,0,0,1,0,2,1,1
KD-085-R3,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-085-R3,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-085-R3,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-085-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-085-R4,Medical Officer,4,4,0,0,0,2,1,1,0,0,1,1,3
KD-085-R4,Nurse/Midwife,3,3,0,0,0,2,0,1,0,0,2,2,1
KD-085-R4,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-085-R4,CHEW,12,7,1,1,3,3,1,2,1,0,5,3,3
KD-085-R4,JCHEW,4,3,1,0,0,2,0,0,1,0,3,2,0
KD-085-R4,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-085-R4,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-085-R4,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-085-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-085-R5,Medical Officer,4,4,0,0,0,2,0,0,1,1,2,2,0
KD-085-R5,Nurse/Midwife,3,3,0,0,0,2,0,1,0,0,3,3,0
KD-085-R5,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-085-R5,CHEW,12,7,1,1,3,3,1,2,1,0,8,4,2
KD-085-R5,JCHEW,4,3,1,0,0,2,0,0,1,0,2,1,1
KD-085-R5,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-085-R5,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-085-R5,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-085-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-085-R6,Medical Officer,4,4,0,0,0,2,1,1,0,0,2,2,2
KD-085-R6,Nurse/Midwife,3,3,0,0,0,2,0,0,1,0,1,1,1
KD-085-R6,CHO,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-085-R6,CHEW,12,7,1,1,3,2,1,1,3,0,7,3,1
KD-085-R6,JCHEW,4,3,1,0,0,2,0,0,0,1,2,1,1
KD-085-R6,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-085-R6,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-085-R6,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-085-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R1,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R1,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R1,CHEW,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-086-R1,JCHEW,3,0,0,1,2,0,0,0,0,0,2,0,0
KD-086-R1,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R1,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,1,1,1
KD-086-R1,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-086-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R2,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R2,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R2,CHEW,3,3,0,0,0,1,0,0,0,2,1,1,0
KD-086-R2,JCHEW,3,0,0,1,2,0,0,0,0,0,2,0,0
KD-086-R2,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R2,Medical Records Officer,3,2,0,0,1,1,0,0,0,1,1,1,0
KD-086-R2,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-086-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R3,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R3,CHEW,3,3,0,0,0,2,0,0,0,1,1,1,1
KD-086-R3,JCHEW,3,0,0,1,2,0,0,0,0,0,1,0,0
KD-086-R3,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R3,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,2,1,1
KD-086-R3,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-086-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R4,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R4,CHEW,3,3,0,0,0,2,0,0,0,1,1,1,1
KD-086-R4,JCHEW,3,0,0,1,2,0,0,0,0,0,1,0,0
KD-086-R4,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R4,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,2,2,0
KD-086-R4,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-086-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R5,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R5,CHEW,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-086-R5,JCHEW,3,0,0,1,2,0,0,0,0,0,2,0,0
KD-086-R5,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R5,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,1,1,1
KD-086-R5,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-086-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R6,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R6,CHEW,3,3,0,0,0,2,0,0,1,0,1,1,1
KD-086-R6,JCHEW,3,0,0,1,2,0,0,0,0,0,1,0,0
KD-086-R6,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-086-R6,Medical Records Officer,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-086-R6,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-086-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R1,Medical Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-087-R1,Nurse/Midwife,5,3,0,2,0,3,0,0,0,0,5,3,0
KD-087-R1,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R1,CHEW,6,3,1,0,2,2,0,0,1,0,4,2,0
KD-087-R1,JCHEW,5,2,0,0,3,2,0,0,0,0,5,2,0
KD-087-R1,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-087-R1,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-087-R1,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-087-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R2,Medical Officer,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-087-R2,Nurse/Midwife,5,3,0,2,0,3,0,0,0,0,4,2,1
KD-087-R2,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R2,CHEW,6,3,1,0,2,2,0,0,1,0,3,2,0
KD-087-R2,JCHEW,5,2,0,0,3,2,0,0,0,0,5,2,0
KD-087-R2,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-087-R2,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,0,1
KD-087-R2,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-087-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R3,Medical Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-087-R3,Nurse/Midwife,5,3,0,2,0,2,0,0,0,1,4,2,0
KD-087-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R3,CHEW,6,3,1,0,2,3,0,0,0,0,4,2,1
KD-087-R3,JCHEW,5,2,0,0,3,2,0,0,0,0,3,2,0
KD-087-R3,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-087-R3,Medical Records Officer,2,1,0,0,1,0,0,0,0,1,1,0,0
KD-087-R3,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-087-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R4,Medical Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-087-R4,Nurse/Midwife,5,3,0,2,0,2,0,0,0,1,4,2,0
KD-087-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R4,CHEW,6,3,1,0,2,3,0,0,0,0,4,2,1
KD-087-R4,JCHEW,5,2,0,0,3,2,0,0,0,0,4,2,0
KD-087-R4,Medical Lab Technician,1,1,0,0,0,0,0,0,0,1,0,0,0
KD-087-R4,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-087-R4,Pharmacy Technician,2,2,0,0,0,0,0,0,1,1,0,0,0
KD-087-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R5,Medical Officer,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-087-R5,Nurse/Midwife,5,3,0,2,0,1,0,0,2,0,2,1,0
KD-087-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R5,CHEW,6,3,1,0,2,2,0,0,1,0,3,1,1
KD-087-R5,JCHEW,5,2,0,0,3,2,0,0,0,0,4,2,0
KD-087-R5,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-087-R5,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-087-R5,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-087-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R6,Medical Officer,1,0,1,0,0,0,0,0,0,0,1,0,0
KD-087-R6,Nurse/Midwife,5,3,0,2,0,3,0,0,0,0,4,2,1
KD-087-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-087-R6,CHEW,6,3,1,0,2,3,0,0,0,0,6,3,0
KD-087-R6,JCHEW,5,2,0,0,3,2,0,0,0,0,5,2,0
KD-087-R6,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-087-R6,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,0,1
KD-087-R6,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-087-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-088-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-088-R1,Nurse/Midwife,7,2,4,1,0,1,0,0,0,1,3,1,0
KD-088-R1,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-088-R1,CHEW,8,4,2,1,1,3,0,0,0,1,5,2,1
KD-088-R1,JCHEW,2,1,0,1,0,1,0,0,0,0,1,0,1
KD-088-R1,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,3,2,0
KD-088-R1,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,4,1,0
KD-088-R1,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-088-R1,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-088-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-088-R2,Nurse/Midwife,7,2,4,1,0,2,0,0,0,0,5,1,1
KD-088-R2,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-088-R2,CHEW,8,4,2,1,1,4,0,0,0,0,6,4,0
KD-088-R2,JCHEW,2,1,0,1,0,1,0,0,0,0,1,0,1
KD-088-R2,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,3,2,0
KD-088-R2,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,3,1,0
KD-088-R2,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-088-R2,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-088-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-088-R3,Nurse/Midwife,7,2,4,1,0,2,0,0,0,0,6,2,0
KD-088-R3,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-088-R3,CHEW,8,4,2,1,1,3,0,0,1,0,1,1,2
KD-088-R3,JCHEW,2,1,0,1,0,1,0,0,0,0,1,0,1
KD-088-R3,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,0,0,2
KD-088-R3,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,0,0,1
KD-088-R3,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-088-R3,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-088-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-088-R4,Nurse/Midwife,7,2,4,1,0,2,0,0,0,0,1,0,2
KD-088-R4,CHO,1,0,1,0,0,0,0,0,0,0,0,0,0
KD-088-R4,CHEW,8,4,2,1,1,4,0,0,0,0,4,3,1
KD-088-R4,JCHEW,2,1,0,1,0,1,0,0,0,0,2,1,0
KD-088-R4,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,2,2,0
KD-088-R4,Medical Records Officer,4,1,0,0,3,1,0,0,0,0,2,1,0
KD-088-R4,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-088-R4,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
